iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ARM,Asia,Armenia,2020-04-02,663.0,92.0,53.286,4.0,1.0,0.571,223.742,31.047,17.982,1.35,0.337,0.193,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-03,736.0,73.0,58.143,7.0,3.0,0.857,248.377,24.635,19.621,2.362,1.012,0.289,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-04,770.0,34.0,56.857,7.0,0.0,0.857,259.851,11.474,19.188,2.362,0.0,0.289,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-05,822.0,52.0,56.857,7.0,0.0,0.857,277.4,17.548,19.188,2.362,0.0,0.289,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-06,833.0,11.0,50.143,8.0,1.0,0.714,281.112,3.712,16.922,2.7,0.337,0.241,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-07,853.0,20.0,45.857,8.0,0.0,0.714,287.861,6.749,15.475,2.7,0.0,0.241,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-08,881.0,28.0,44.286,9.0,1.0,0.857,297.31,9.449,14.945,3.037,0.337,0.289,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-09,921.0,40.0,36.857,10.0,1.0,0.857,310.809,13.499,12.438,3.375,0.337,0.289,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-10,937.0,16.0,28.714,11.0,1.0,0.571,316.209,5.4,9.69,3.712,0.337,0.193,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-11,967.0,30.0,28.143,13.0,2.0,0.857,326.333,10.124,9.497,4.387,0.675,0.289,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-12,1013.0,46.0,27.286,13.0,0.0,0.857,341.856,15.524,9.208,4.387,0.0,0.289,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-13,1039.0,26.0,29.429,14.0,1.0,0.857,350.63,8.774,9.931,4.725,0.337,0.289,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-14,1067.0,28.0,30.571,16.0,2.0,1.143,360.08,9.449,10.317,5.4,0.675,0.386,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-15,1111.0,44.0,32.857,17.0,1.0,1.143,374.928,14.849,11.088,5.737,0.337,0.386,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-16,1159.0,48.0,34.0,18.0,1.0,1.143,391.127,16.199,11.474,6.074,0.337,0.386,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-17,1201.0,42.0,37.714,19.0,1.0,1.143,405.3,14.174,12.727,6.412,0.337,0.386,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-18,1248.0,47.0,40.143,20.0,1.0,1.0,421.161,15.861,13.547,6.749,0.337,0.337,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-19,1291.0,43.0,39.714,20.0,0.0,1.0,435.673,14.511,13.402,6.749,0.0,0.337,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-20,1339.0,48.0,42.857,22.0,2.0,1.143,451.871,16.199,14.463,7.424,0.675,0.386,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-21,1401.0,62.0,47.714,24.0,2.0,1.143,472.794,20.923,16.102,8.099,0.675,0.386,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-22,1473.0,72.0,51.714,24.0,0.0,1.0,497.092,24.298,17.452,8.099,0.0,0.337,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-23,1523.0,50.0,52.0,24.0,0.0,0.857,513.965,16.873,17.548,8.099,0.0,0.289,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-24,1596.0,73.0,56.429,27.0,3.0,1.143,538.601,24.635,19.043,9.112,1.012,0.386,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-25,1677.0,81.0,61.286,28.0,1.0,1.143,565.936,27.335,20.682,9.449,0.337,0.386,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-26,1746.0,69.0,65.0,28.0,0.0,1.143,589.221,23.285,21.935,9.449,0.0,0.386,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-27,1808.0,62.0,67.0,29.0,1.0,1.0,610.144,20.923,22.61,9.787,0.337,0.337,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-28,1867.0,59.0,66.571,30.0,1.0,0.857,630.055,19.911,22.466,10.124,0.337,0.289,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-29,1932.0,65.0,65.571,30.0,0.0,0.857,651.99,21.935,22.128,10.124,0.0,0.289,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-04-30,2066.0,134.0,77.571,32.0,2.0,1.143,697.211,45.221,26.178,10.799,0.675,0.386,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-01,2148.0,82.0,78.857,33.0,1.0,0.857,724.884,27.672,26.612,11.136,0.337,0.289,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-02,2273.0,125.0,85.143,33.0,0.0,0.714,767.067,42.184,28.733,11.136,0.0,0.241,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-03,2386.0,113.0,91.429,35.0,2.0,1.0,805.201,38.134,30.854,11.811,0.675,0.337,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-04,2507.0,121.0,99.857,39.0,4.0,1.429,846.035,40.834,33.699,13.161,1.35,0.482,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-05,2619.0,112.0,107.429,40.0,1.0,1.429,883.832,37.797,36.254,13.499,0.337,0.482,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-06,2782.0,163.0,121.429,40.0,0.0,1.429,938.839,55.007,40.978,13.499,0.0,0.482,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-07,2884.0,102.0,116.857,42.0,2.0,1.429,973.261,34.422,39.436,14.174,0.675,0.482,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-08,3029.0,145.0,125.857,43.0,1.0,1.429,1022.194,48.933,42.473,14.511,0.337,0.482,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-09,3175.0,146.0,128.857,44.0,1.0,1.571,1071.464,49.27,43.485,14.849,0.337,0.53,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-10,3313.0,138.0,132.429,45.0,1.0,1.429,1118.035,46.571,44.691,15.186,0.337,0.482,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-11,3392.0,79.0,126.429,46.0,1.0,1.0,1144.695,26.66,42.666,15.524,0.337,0.337,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-12,3538.0,146.0,131.286,47.0,1.0,1.0,1193.966,49.27,44.305,15.861,0.337,0.337,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-13,3718.0,180.0,133.714,48.0,1.0,1.143,1254.71,60.744,45.124,16.199,0.337,0.386,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-14,3860.0,142.0,139.429,49.0,1.0,1.0,1302.631,47.921,47.053,16.536,0.337,0.337,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-15,4044.0,184.0,145.0,52.0,3.0,1.286,1364.725,62.094,48.933,17.548,1.012,0.434,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-16,4283.0,239.0,158.286,55.0,3.0,1.571,1445.38,80.655,53.417,18.561,1.012,0.53,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-17,4472.0,189.0,165.571,60.0,5.0,2.143,1509.162,63.782,55.875,20.248,1.687,0.723,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-18,4823.0,351.0,204.429,61.0,1.0,2.143,1627.614,118.452,68.988,20.586,0.337,0.723,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-19,5041.0,218.0,214.714,64.0,3.0,2.429,1701.182,73.568,72.459,21.598,1.012,0.82,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-20,5271.0,230.0,221.857,67.0,3.0,2.714,1778.8,77.618,74.87,22.61,1.012,0.916,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-21,5606.0,335.0,249.429,70.0,3.0,3.0,1891.852,113.052,84.174,23.623,1.012,1.012,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-22,5928.0,322.0,269.143,74.0,4.0,3.143,2000.517,108.665,90.827,24.973,1.35,1.061,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-23,6302.0,374.0,288.429,77.0,3.0,3.143,2126.73,126.213,97.336,25.985,1.012,1.061,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-24,6661.0,359.0,312.714,81.0,4.0,3.0,2247.882,121.151,105.531,27.335,1.35,1.012,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-25,7113.0,452.0,327.143,87.0,6.0,3.714,2400.418,152.536,110.401,29.36,2.025,1.253,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-26,7402.0,289.0,337.286,91.0,4.0,3.857,2497.947,97.529,113.824,30.71,1.35,1.302,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-27,7774.0,372.0,357.571,98.0,7.0,4.429,2623.485,125.539,120.669,33.072,2.362,1.495,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-28,8216.0,442.0,372.857,113.0,15.0,6.143,2772.646,149.161,125.828,38.134,5.062,2.073,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-29,8676.0,460.0,392.571,120.0,7.0,6.571,2927.882,155.236,132.481,40.496,2.362,2.218,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-30,8927.0,251.0,375.0,127.0,7.0,7.143,3012.587,84.705,126.551,42.859,2.362,2.41,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-05-31,9282.0,355.0,374.429,131.0,4.0,7.143,3132.388,119.802,126.358,44.208,1.35,2.41,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-01,9492.0,210.0,339.857,139.0,8.0,7.429,3203.257,70.869,114.691,46.908,2.7,2.507,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-02,10009.0,517.0,372.429,158.0,19.0,9.571,3377.729,174.472,125.683,53.32,6.412,3.23,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-03,10524.0,515.0,392.857,170.0,12.0,10.286,3551.525,173.797,132.577,57.37,4.05,3.471,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-04,11221.0,697.0,429.286,176.0,6.0,9.0,3786.741,235.216,144.871,59.395,2.025,3.037,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-05,11817.0,596.0,448.714,183.0,7.0,9.0,3987.873,201.132,151.427,61.757,2.362,3.037,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-06,12364.0,547.0,491.0,190.0,7.0,9.0,4172.468,184.596,165.697,64.119,2.362,3.037,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-07,13130.0,766.0,549.714,200.0,10.0,9.857,4430.97,258.501,185.512,67.494,3.375,3.326,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-08,13325.0,195.0,547.571,211.0,11.0,10.286,4496.776,65.806,184.788,71.206,3.712,3.471,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-09,13675.0,350.0,523.714,217.0,6.0,8.429,4614.89,118.114,176.737,73.231,2.025,2.844,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-10,14103.0,428.0,511.286,227.0,10.0,8.143,4759.327,144.437,172.543,76.605,3.375,2.748,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-11,14669.0,566.0,492.571,245.0,18.0,9.857,4950.335,191.008,166.228,82.68,6.074,3.326,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-12,15281.0,612.0,494.857,258.0,13.0,10.714,5156.866,206.531,166.999,87.067,4.387,3.616,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-13,16004.0,723.0,520.0,264.0,6.0,10.571,5400.856,243.99,175.484,89.092,2.025,3.568,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-14,16667.0,663.0,505.286,269.0,5.0,9.857,5624.598,223.742,170.518,90.779,1.687,3.326,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-15,17064.0,397.0,534.143,285.0,16.0,10.571,5758.573,133.975,180.257,96.179,5.4,3.568,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-16,17489.0,425.0,544.857,293.0,8.0,10.857,5901.998,143.424,183.872,98.878,2.7,3.664,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-17,18033.0,544.0,561.429,302.0,9.0,10.714,6085.581,183.583,189.465,101.916,3.037,3.616,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-18,18698.0,665.0,575.571,309.0,7.0,9.143,6309.998,224.417,194.238,104.278,2.362,3.085,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-19,19157.0,459.0,553.714,319.0,10.0,8.714,6464.896,154.898,186.861,107.653,3.375,2.941,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-20,19708.0,551.0,529.143,332.0,13.0,9.714,6650.842,185.945,178.569,112.04,4.387,3.278,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-21,20268.0,560.0,514.429,350.0,18.0,11.571,6839.824,188.983,173.604,118.114,6.074,3.905,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-22,20588.0,320.0,503.429,360.0,10.0,10.714,6947.814,107.99,169.892,121.489,3.375,3.616,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-23,21006.0,418.0,502.429,372.0,12.0,11.286,7088.877,141.062,169.554,125.539,4.05,3.809,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-24,21717.0,711.0,526.286,386.0,14.0,12.0,7328.817,239.941,177.605,130.263,4.725,4.05,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-25,22488.0,771.0,541.429,397.0,11.0,12.571,7589.006,260.189,182.715,133.975,3.712,4.242,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-26,23247.0,759.0,584.286,410.0,13.0,13.0,7845.145,256.139,197.178,138.362,4.387,4.387,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-27,23909.0,662.0,600.143,420.0,10.0,12.571,8068.549,223.405,202.53,141.737,3.375,4.242,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-28,24645.0,736.0,625.286,426.0,6.0,10.857,8316.927,248.377,211.015,143.762,2.025,3.664,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-29,25127.0,482.0,648.429,433.0,7.0,10.429,8479.587,162.66,218.825,146.124,2.362,3.519,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-06-30,25542.0,415.0,648.0,443.0,10.0,10.143,8619.637,140.05,218.68,149.499,3.375,3.423,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-07-01,26065.0,523.0,621.143,453.0,10.0,9.571,8796.133,176.496,209.617,152.874,3.375,3.23,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-07-02,26658.0,593.0,595.714,459.0,6.0,8.857,8996.252,200.119,201.035,154.898,2.025,2.989,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-07-03,27320.0,662.0,581.857,469.0,10.0,8.429,9219.657,223.405,196.359,158.273,3.375,2.844,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-07-04,27900.0,580.0,570.143,477.0,8.0,8.143,9415.389,195.732,192.406,160.973,2.7,2.748,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-07-05,28606.0,706.0,565.857,484.0,7.0,8.286,9653.642,238.253,190.959,163.335,2.362,2.796,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
ARM,Asia,Armenia,2020-07-06,28936.0,330.0,544.143,491.0,7.0,8.286,9765.007,111.365,183.631,165.697,2.362,2.796,,,,,,,,,,,2963234.0,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
